datetime,site_id,power
6/1/08 0:00,OneCarnegiePlazaSmall,18.24
6/1/08 0:15,OneCarnegiePlazaSmall,19.2
6/1/08 0:30,OneCarnegiePlazaSmall,19.2
6/1/08 0:45,OneCarnegiePlazaSmall,18.24
6/1/08 1:00,OneCarnegiePlazaSmall,20.16
6/1/08 1:15,OneCarnegiePlazaSmall,19.2
6/1/08 1:30,OneCarnegiePlazaSmall,19.2
6/1/08 1:45,OneCarnegiePlazaSmall,20.16
6/1/08 2:00,OneCarnegiePlazaSmall,19.2
6/1/08 2:15,OneCarnegiePlazaSmall,20.16
6/1/08 2:30,OneCarnegiePlazaSmall,18.24
6/1/08 2:45,OneCarnegiePlazaSmall,19.2
6/1/08 3:00,OneCarnegiePlazaSmall,19.2
6/1/08 3:15,OneCarnegiePlazaSmall,18.24
6/1/08 3:30,OneCarnegiePlazaSmall,19.2
6/1/08 3:45,OneCarnegiePlazaSmall,19.2
6/1/08 4:00,OneCarnegiePlazaSmall,19.2
6/1/08 4:15,OneCarnegiePlazaSmall,19.2
6/1/08 4:30,OneCarnegiePlazaSmall,19.2
6/1/08 4:45,OneCarnegiePlazaSmall,17.28
6/1/08 5:00,OneCarnegiePlazaSmall,18.24
6/1/08 5:15,OneCarnegiePlazaSmall,18.24
6/1/08 5:30,OneCarnegiePlazaSmall,18.24
6/1/08 5:45,OneCarnegiePlazaSmall,17.28
6/1/08 6:00,OneCarnegiePlazaSmall,16.32
6/1/08 6:15,OneCarnegiePlazaSmall,17.28
6/1/08 6:30,OneCarnegiePlazaSmall,16.32
6/1/08 6:45,OneCarnegiePlazaSmall,17.28
6/1/08 7:00,OneCarnegiePlazaSmall,15.36
6/1/08 7:15,OneCarnegiePlazaSmall,17.28
6/1/08 7:30,OneCarnegiePlazaSmall,17.28
6/1/08 7:45,OneCarnegiePlazaSmall,18.24
6/1/08 8:00,OneCarnegiePlazaSmall,19.2
6/1/08 8:15,OneCarnegiePlazaSmall,15.36
6/1/08 8:30,OneCarnegiePlazaSmall,18.24
6/1/08 8:45,OneCarnegiePlazaSmall,16.32
6/1/08 9:00,OneCarnegiePlazaSmall,17.28
6/1/08 9:15,OneCarnegiePlazaSmall,17.28
6/1/08 9:30,OneCarnegiePlazaSmall,16.32
6/1/08 9:45,OneCarnegiePlazaSmall,18.24
6/1/08 10:00,OneCarnegiePlazaSmall,18.24
6/1/08 10:15,OneCarnegiePlazaSmall,18.24
6/1/08 10:30,OneCarnegiePlazaSmall,18.24
6/1/08 10:45,OneCarnegiePlazaSmall,17.28
6/1/08 11:00,OneCarnegiePlazaSmall,18.24
6/1/08 11:15,OneCarnegiePlazaSmall,18.24
6/1/08 11:30,OneCarnegiePlazaSmall,18.24
6/1/08 11:45,OneCarnegiePlazaSmall,18.24
6/1/08 12:00,OneCarnegiePlazaSmall,18.24
6/1/08 12:15,OneCarnegiePlazaSmall,17.28
6/1/08 12:30,OneCarnegiePlazaSmall,17.28
6/1/08 12:45,OneCarnegiePlazaSmall,17.28
6/1/08 13:00,OneCarnegiePlazaSmall,16.32
6/1/08 13:15,OneCarnegiePlazaSmall,18.24
6/1/08 13:30,OneCarnegiePlazaSmall,17.28
6/1/08 13:45,OneCarnegiePlazaSmall,16.32
6/1/08 14:00,OneCarnegiePlazaSmall,18.24
6/1/08 14:15,OneCarnegiePlazaSmall,17.28
6/1/08 14:30,OneCarnegiePlazaSmall,17.28
6/1/08 14:45,OneCarnegiePlazaSmall,18.24
6/1/08 15:00,OneCarnegiePlazaSmall,17.28
6/1/08 15:15,OneCarnegiePlazaSmall,16.32
6/1/08 15:30,OneCarnegiePlazaSmall,17.28
6/1/08 15:45,OneCarnegiePlazaSmall,17.28
6/1/08 16:00,OneCarnegiePlazaSmall,17.28
6/1/08 16:15,OneCarnegiePlazaSmall,16.32
6/1/08 16:30,OneCarnegiePlazaSmall,16.32
6/1/08 16:45,OneCarnegiePlazaSmall,17.28
6/1/08 17:00,OneCarnegiePlazaSmall,19.2
6/1/08 17:15,OneCarnegiePlazaSmall,18.24
6/1/08 17:30,OneCarnegiePlazaSmall,18.24
6/1/08 17:45,OneCarnegiePlazaSmall,19.2
6/1/08 18:00,OneCarnegiePlazaSmall,17.28
6/1/08 18:15,OneCarnegiePlazaSmall,18.24
6/1/08 18:30,OneCarnegiePlazaSmall,17.28
6/1/08 18:45,OneCarnegiePlazaSmall,16.32
6/1/08 19:00,OneCarnegiePlazaSmall,16.32
6/1/08 19:15,OneCarnegiePlazaSmall,17.28
6/1/08 19:30,OneCarnegiePlazaSmall,17.28
6/1/08 19:45,OneCarnegiePlazaSmall,17.28
6/1/08 20:00,OneCarnegiePlazaSmall,19.2
6/1/08 20:15,OneCarnegiePlazaSmall,20.16
6/1/08 20:30,OneCarnegiePlazaSmall,19.2
6/1/08 20:45,OneCarnegiePlazaSmall,18.24
6/1/08 21:00,OneCarnegiePlazaSmall,19.2
6/1/08 21:15,OneCarnegiePlazaSmall,18.24
6/1/08 21:30,OneCarnegiePlazaSmall,20.16
6/1/08 21:45,OneCarnegiePlazaSmall,18.24
6/1/08 22:00,OneCarnegiePlazaSmall,18.24
6/1/08 22:15,OneCarnegiePlazaSmall,18.24
6/1/08 22:30,OneCarnegiePlazaSmall,18.24
6/1/08 22:45,OneCarnegiePlazaSmall,18.24
6/1/08 23:00,OneCarnegiePlazaSmall,19.2
6/1/08 23:15,OneCarnegiePlazaSmall,18.24
6/1/08 23:30,OneCarnegiePlazaSmall,19.2
6/1/08 23:45,OneCarnegiePlazaSmall,18.24
6/2/08 0:00,OneCarnegiePlazaSmall,18.24
6/2/08 0:15,OneCarnegiePlazaSmall,18.24
6/2/08 0:30,OneCarnegiePlazaSmall,18.24
6/2/08 0:45,OneCarnegiePlazaSmall,17.28
6/2/08 1:00,OneCarnegiePlazaSmall,18.24
6/2/08 1:15,OneCarnegiePlazaSmall,17.28
6/2/08 1:30,OneCarnegiePlazaSmall,18.24
